,filename,keywords,score,Unnamed: 0,Name,Url,Rating,True Rating,#Ratings,Price,True Price,Display Size,True Display Size,Refresh Rate,Resolution,True Resolution,Response Time,Ports,Num Ports,Curved,Speakers,Height Adjustable,Num Features,Manufacturer,Valid
389,product17,One person found this helpful.,5.0,17,"SAMSUNG 34” S65UA Series Computer Monitor, Ultrawide QHD Screen, HDR10, 100Hz, Curved, USB- C, Adjustable Stand, Intelligent Eye Care, LS34A650UXNXGO, Black",https://www.amazon.com/SAMSUNG-Adjustable-TUV-Certified-Intelligent-LS34A650UXNXGO/dp/B08V71HXY3/ref=sr_1_22?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556779&sprefix=computer+monitor%2Caps%2C192&sr=8-22,4.4/5 Stars,4.4,79,$549.99,549.99,34.0 Inches,34.0,100 Hertz,3440x1440,4953600.0,5 Milliseconds,"HDMI, USB Type-C",2,True,False,True,2,Samsung,True
390,product17,"dual monitors, desk, cleaner, easier",3.0,17,"SAMSUNG 34” S65UA Series Computer Monitor, Ultrawide QHD Screen, HDR10, 100Hz, Curved, USB- C, Adjustable Stand, Intelligent Eye Care, LS34A650UXNXGO, Black",https://www.amazon.com/SAMSUNG-Adjustable-TUV-Certified-Intelligent-LS34A650UXNXGO/dp/B08V71HXY3/ref=sr_1_22?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556779&sprefix=computer+monitor%2Caps%2C192&sr=8-22,4.4/5 Stars,4.4,79,$549.99,549.99,34.0 Inches,34.0,100 Hertz,3440x1440,4953600.0,5 Milliseconds,"HDMI, USB Type-C",2,True,False,True,2,Samsung,True
391,product17,helpful,3.0,17,"SAMSUNG 34” S65UA Series Computer Monitor, Ultrawide QHD Screen, HDR10, 100Hz, Curved, USB- C, Adjustable Stand, Intelligent Eye Care, LS34A650UXNXGO, Black",https://www.amazon.com/SAMSUNG-Adjustable-TUV-Certified-Intelligent-LS34A650UXNXGO/dp/B08V71HXY3/ref=sr_1_22?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556779&sprefix=computer+monitor%2Caps%2C192&sr=8-22,4.4/5 Stars,4.4,79,$549.99,549.99,34.0 Inches,34.0,100 Hertz,3440x1440,4953600.0,5 Milliseconds,"HDMI, USB Type-C",2,True,False,True,2,Samsung,True
392,product10,-Samsung SJ55W ultra-wide monitor -1080p -4K -3440x1440 resolution -non-reflective screen -picture-in-picture -FreeSync -75Hz refresh rate,5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
393,product10,This thing is a GAME changer for programming. I can see several HUNDRED lines of code without paging down. Seriously you have to get one of these!,5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
394,product10,"-Samsung-4k-28""-reputable-display port",4.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
395,product10,-Samsung Ultra Wide monitor -single or dual monitor setup -more real estate -bevel -colors -eye saver mode -games -contrast -multitasking -windows key ,5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
396,product10,-This monitor is beyond flexible -The biggest issue I had was how far apart from the center my task bar was -I changed the monitor from 100% to 125% and it's nearly perfect -I also can connect two hdmi to my SB2,5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
397,product10,"+ PBP/PIP, FreeSync support, massive size",5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
398,product10,"screen real estate, Photoshop, windows, side by side, video editing software, media, movies, gaming, frame rate, detail, color banding",4.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
399,product10,"2019, TV, computer, monitors, Samsung, WQHD Monitor, ultra wide, aspect ratio, multi tasking",5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
400,product10,"This text contains keywords such as ""monitor,"" ""office work,"" ""contrast,"" ""colors,"" and ""ultrawide format.""",5.0,10,"SAMSUNG 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",https://www.amazon.com/Samsung-S34J55W-34-Inch-Ultrawide-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_14?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-14,4.4/5 Stars,4.4,"1,692",$299.99,299.99,34.0 Inches,34.0,75 Hertz,3440X1440,,4 Milliseconds,"HDMI, Display Port",2,False,False,False,0,Samsung,False
401,product54,"quality, monitor, client, Koorui, surprised, favorite, basic, design, professional, sharp",5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
402,product54,"basic, monitor, performance, equal, bit, better, own, purchased, price, range, used, product, months, update",5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
403,product54,-Koorui monitors -VIVO stand -Samsung -LG -HP -dual screen desk set up -vesa mounts -cable inputs -screen controls -big name brands,5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
404,product54,-dual monitor setup-lightweight-minimal bezel-75mm mount-connections on bottom-buttons on right side front-night mode-no flicker or hesitation,5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
405,product54,"laptop, light, color, bluetooth, connections, base mount, tilt",5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
406,product54,-Great quality -Image is sharp -Can adjust color -Tilts up and down -Sturdy base,5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
407,product54,helpful personThis text is not long enough to accurately extract keywords.,5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
408,product54,"monitor, Samsung, gift, two monitor set up, edge less",5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
409,product54,helpful,5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
410,product54,"screen, editing, video, computer, desk, cats, sturdy, beast",5.0,54,"KOORUI 24 inch Computer Monitor, IPS FHD 1080p LED Desktop Monitor, 75Hz Ultra-Thin Bezel/Eye Care/HDMI VGA Ports Business Monitor for PC, Black",https://www.amazon.com/KOORUI-Computer-Monitor-Ultra-Thin-Business/dp/B09FLD6XK9/ref=sr_1_55?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-55,4.7/5 Stars,4.7,70,$135.99,135.99,23.8 Inches,23.8,75 Hertz,FHD 1080p,,5 Milliseconds,"HDMI, VGA",2,False,False,False,0,KOORUI,False
411,product53,-Sceptre monitor-no scratches or blemishes-arrives on time-DP cable included-wall mount included-screwdriver included-gorgeous monitor,5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
412,product53,-quality-performs well-1ms response time-feels true-size-games-G-sync compatible-AMD FreeSync,5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
413,product53,"This text contains a review of a 40"" curved monitor. The reviewer is happy with the purchase and recommends it to others. Keywords include: 40"", curved, monitor, work, organizing, files, office, duties, multitasking.",5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
414,product53,"xbox series x, 1440@120fps",5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
415,product53,"Samsung, g9, warzone, scope glitches, super ultrawide monitor, size, picture quality, hertz, dp, smooth, youtube",5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
416,product53,"-large monitor-38.5"" 1440p-slight curve-immersed in whatever I am viewing-RPGs, Skyrim, and adventure games-monitor has a remote",5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
417,product53,helpfulOne person found this helpful.,3.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
418,product53,"-Sceptre is a beautiful gaming monitor -I tested it with a fast Dell with an Nvidia RTX 2060 Super -I wanted to replace my current HP 34"" 2560x1440 -The Sceptre is somehow etched/blurry (three",5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
419,product53,-Great product -No dead pixels -The size is perfect -The colors are great -Free-sync works great,5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
420,product53,helpful,5.0,53,"Sceptre Curved 40"" Class 16:9 QHD 2560x1440 Gaming Display DisplayPort up to 165Hz AMD FreeSync Premium HDR400, 1ms MPRT 3000R Height Adjustable Nebula Series White (C408B-QWN168W)",https://www.amazon.com/Sceptre-Curved-Class-DisplayPort-C408B-QWN168W/dp/B094LDMHJS/ref=sr_1_54?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556980&sprefix=computer+monitor%2Caps%2C192&sr=8-54,4.4/5 Stars,4.4,148,$499.97,499.97,38.5 Inches,38.5,165 Hertz,2560x1440,3686400.0,1 Milliseconds,"HDMI, Display Port",2,True,True,True,3,Sceptre,True
421,product65,"This monitor, stand, image quality, power button, joystick",4.0,65,"SAMSUNG FT45 Series 24-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, USB Hub, Height Adjustable Stand, 3 Yr WRNTY (LF24T452FQNXGO)",https://www.amazon.com/SAMSUNG-24-Inch-Computer-Adjustable-LF24T452FQNXGO/dp/B08CLSXJSW/ref=sr_1_66_mod_primary_new?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=computer+monitor%2Caps%2C192&sr=8-66,4.6/5 Stars,4.6,"1,096",$200.00,200.0,24.0 Inches,24.0,75 Hertz,1920x1080,2073600.0,5 Milliseconds,"HDMI, DVI, Display Port",3,False,False,True,1,Samsung,True
422,product65,"brand, model, electronics, connoisseur, workhorse, button, monitor, light, blink, shut down",5.0,65,"SAMSUNG FT45 Series 24-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, USB Hub, Height Adjustable Stand, 3 Yr WRNTY (LF24T452FQNXGO)",https://www.amazon.com/SAMSUNG-24-Inch-Computer-Adjustable-LF24T452FQNXGO/dp/B08CLSXJSW/ref=sr_1_66_mod_primary_new?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=computer+monitor%2Caps%2C192&sr=8-66,4.6/5 Stars,4.6,"1,096",$200.00,200.0,24.0 Inches,24.0,75 Hertz,1920x1080,2073600.0,5 Milliseconds,"HDMI, DVI, Display Port",3,False,False,True,1,Samsung,True
423,product65,-MS Flight Simulator 2020 -Amazon Renew -HP Z240 computer -ASUS & AOC monitors -Samsung Business FT452 Series 22 inch 1080p 75Hz IPS Computer Monitor -Northern California,5.0,65,"SAMSUNG FT45 Series 24-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, USB Hub, Height Adjustable Stand, 3 Yr WRNTY (LF24T452FQNXGO)",https://www.amazon.com/SAMSUNG-24-Inch-Computer-Adjustable-LF24T452FQNXGO/dp/B08CLSXJSW/ref=sr_1_66_mod_primary_new?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=computer+monitor%2Caps%2C192&sr=8-66,4.6/5 Stars,4.6,"1,096",$200.00,200.0,24.0 Inches,24.0,75 Hertz,1920x1080,2073600.0,5 Milliseconds,"HDMI, DVI, Display Port",3,False,False,True,1,Samsung,True
424,product65,-two screens-on sale for $100-sharp picture-bright-thin bezels-75hz,5.0,65,"SAMSUNG FT45 Series 24-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, USB Hub, Height Adjustable Stand, 3 Yr WRNTY (LF24T452FQNXGO)",https://www.amazon.com/SAMSUNG-24-Inch-Computer-Adjustable-LF24T452FQNXGO/dp/B08CLSXJSW/ref=sr_1_66_mod_primary_new?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=computer+monitor%2Caps%2C192&sr=8-66,4.6/5 Stars,4.6,"1,096",$200.00,200.0,24.0 Inches,24.0,75 Hertz,1920x1080,2073600.0,5 Milliseconds,"HDMI, DVI, Display Port",3,False,False,True,1,Samsung,True
